"","gene_name","x","x.name","y","y.name","comparison","hit_annotation"
"175","PITRM1",-0.32082593516299,"single_ko_vs_wt",0.0625689458193222,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"176","TRIO",-0.32995428394451,"single_ko_vs_wt",0.0959421945276908,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"177","FTO",0.32613135405343,"single_ko_vs_wt",-0.0450979138215857,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"178","RSU1",-0.452068101500636,"single_ko_vs_wt",0.00902516618287308,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"179","C3ORF58",-0.276156462271608,"single_ko_vs_wt",0.198789860542131,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"180","CFL1",-0.30876696588097,"single_ko_vs_wt",0.00479021326328777,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"181","SMC3",0.322766842114369,"single_ko_vs_wt",-0.053657203139494,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"182","MYH14",0.361586003867433,"single_ko_vs_wt",-0.285920910167636,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","candidate"
"183","CLTCL1",0.362173315455745,"single_ko_vs_wt",-0.224451431250692,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","candidate"
"184","BTRC",0.313292068030691,"single_ko_vs_wt",0.0544804323347208,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"185","CIAPIN1",0.333313532045363,"single_ko_vs_wt",0.0328268731177879,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"186","OSBPL1A",-0.360064821912179,"single_ko_vs_wt",0.017692711500672,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"187","SATB1",-0.324504090329707,"single_ko_vs_wt",-0.027920086767427,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"188","VIM",-0.395791912449766,"single_ko_vs_wt",0.366361404361697,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","candidate"
"189","MGEA5",0.297228347923838,"single_ko_vs_wt",-0.0908526004933172,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"190","CD151",-0.341650194964899,"single_ko_vs_wt",-0.133201054389954,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"191","ECI1",-0.320720608629227,"single_ko_vs_wt",-0.174064061649425,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"192","EIF4A2",-0.604879237889065,"single_ko_vs_wt",0.46773879164865,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","hit"
"193","NT5C2",0.320413536665363,"single_ko_vs_wt",0.0532881112037487,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"194","XPO6",-0.355193048418258,"single_ko_vs_wt",0.211302240431049,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"195","FAM120C",0.418169297097911,"single_ko_vs_wt",-0.233407916610194,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","candidate"
"196","COG7",-0.302499663033956,"single_ko_vs_wt",0.0588735211507405,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"197","TRO",-0.357121115248901,"single_ko_vs_wt",0.010707872409359,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"198","KCTD5",-0.395015935334609,"single_ko_vs_wt",0.208744052397389,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","candidate"
"199","PRMT9",-0.325501569933177,"single_ko_vs_wt",0.0577393150448273,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"200","HSD17B12",-0.31779253832595,"single_ko_vs_wt",0.0154741589282601,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"201","ABCF2",-0.346485149083097,"single_ko_vs_wt",0.0243180127124738,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"202","RPS6KB2",-0.308765658533005,"single_ko_vs_wt",-0.132489607970097,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"203","ILKAP",0.306309742868066,"single_ko_vs_wt",0.0299674470838198,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"204","RMND1",0.295451139676533,"single_ko_vs_wt",0.124229586267134,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"205","PLK1",-0.476190959461551,"single_ko_vs_wt",0.18556918289509,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","candidate"
"206","PLEKHA1",0.418819084970568,"single_ko_vs_wt",0.0351277827580851,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"207","FAM76B",-0.277385149279283,"single_ko_vs_wt",-0.0335498314158578,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"208","GNPDA1",0.278960704419379,"single_ko_vs_wt",-0.209038142943836,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"209","CHD9",0.309370718412346,"single_ko_vs_wt",-0.0294337057030774,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"210","MAGED1",-0.341915103967811,"single_ko_vs_wt",0.0859061799529997,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"211","UBFD1",-0.457978407839637,"single_ko_vs_wt",-0.0915162913752674,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"212","SCAMP4",0.325757719047573,"single_ko_vs_wt",-0.185154668866456,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"213","MTHFSD",0.407132901182322,"single_ko_vs_wt",0.16948087727803,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"214","HTATIP2",-0.355564731790686,"single_ko_vs_wt",-0.0302800962289034,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"215","STAU2",-0.339449289103275,"single_ko_vs_wt",-0.144049701775188,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"216","STAM",-0.328529561440124,"single_ko_vs_wt",0.0236567027867274,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"217","HEATR3",0.34188133765398,"single_ko_vs_wt",0.0114241075572359,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"218","TCP11L1",-0.533067129037661,"single_ko_vs_wt",-0.0748234679443733,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"219","FAM204A",0.354842433514527,"single_ko_vs_wt",-0.0935523226169295,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"220","POLR3D",-0.327410698202961,"single_ko_vs_wt",-0.0514441741284308,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"221","PDIA4",-0.283107807963884,"single_ko_vs_wt",-0.0946860498341842,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"222","CBX5",0.39374902515484,"single_ko_vs_wt",-0.16630280439794,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"223","C5ORF22",0.326699798041474,"single_ko_vs_wt",0.181790014401876,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"224","PBXIP1",0.323383770605535,"single_ko_vs_wt",-0.0602598119135216,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"225","RDH10",-0.40939007042611,"single_ko_vs_wt",0.397736920074252,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","candidate"
"226","TMED3",0.324536296113575,"single_ko_vs_wt",-0.167448299815856,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"227","KDELC2",-0.332929580038329,"single_ko_vs_wt",0.401415247157246,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","candidate"
"228","RAB39A",-0.352918030352587,"single_ko_vs_wt",0.217169823482234,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"229","RBM17",-0.262974195586882,"single_ko_vs_wt",0.121580127802584,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"230","NUBP2",-0.417709167184281,"single_ko_vs_wt",0.0844179627020765,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"231","SULT1A1",-0.425313605591221,"single_ko_vs_wt",-0.830286442026782,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"232","SLITRK5",-0.428008384595248,"single_ko_vs_wt",0.241525137025747,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","candidate"
"233","NCR3LG1",-0.489526798093042,"single_ko_vs_wt",-0.361393254496065,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"234","QSER1",-0.346053444101493,"single_ko_vs_wt",0.0600836849779505,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"235","ICE2",0.279510099692462,"single_ko_vs_wt",-0.175343808888162,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"236","HSDL1",0.345343325943229,"single_ko_vs_wt",-0.000493795064517855,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"237","CD46",0.295577227509206,"single_ko_vs_wt",0.134578939826252,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"238","GPRASP2",-0.405766911157237,"single_ko_vs_wt",0.0750756233317702,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"239","CAPN1",-0.331574953711822,"single_ko_vs_wt",-0.131074408193726,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"240","KAT2B",-0.266193879942293,"single_ko_vs_wt",-0.0940160533923589,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"241","TACC1",0.281591715964044,"single_ko_vs_wt",-0.0801745972160539,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"242","SCRN2",-0.34802367132653,"single_ko_vs_wt",-0.182794161634632,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"243","STAT6",-0.359652958371125,"single_ko_vs_wt",-0.0649815651618546,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"244","LIAS",0.57856574210799,"single_ko_vs_wt",0.195418806989295,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"245","LAGE3",0.301064707380846,"single_ko_vs_wt",0.0250775010938291,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"246","ASNA1",0.267247925706407,"single_ko_vs_wt",0.350696696838927,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"247","STAMBP",0.290966083316846,"single_ko_vs_wt",-0.0430618884027822,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"248","ANXA3",-0.306710131590336,"single_ko_vs_wt",-0.855471863733221,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"249","FAIM",-0.305831597461964,"single_ko_vs_wt",0.365199168157645,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","candidate"
"250","WRNIP1",-0.296345952227281,"single_ko_vs_wt",0.0635782932604592,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"251","IDI1",-0.377965491427283,"single_ko_vs_wt",-0.0570159496822455,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"252","IRAK4",0.263366310552886,"single_ko_vs_wt",-0.0168291961239433,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"253","INA",-0.481954756316831,"single_ko_vs_wt",-0.400077369433586,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"254","DDI2",0.286687798949551,"single_ko_vs_wt",0.0887889636145331,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"255","PDIA5",-0.28274872867491,"single_ko_vs_wt",0.171519541215407,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"256","USP7",-0.355223309761016,"single_ko_vs_wt",-0.020473210677121,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"257","FBXO4",-0.364501202437694,"single_ko_vs_wt",-0.11529154319836,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"258","MAN2B1",0.293996650410509,"single_ko_vs_wt",0.200227417919837,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"259","GALNS",0.38122367762378,"single_ko_vs_wt",-0.0718206921504354,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"260","ARSA",-0.351540521317894,"single_ko_vs_wt",0.0982269885007767,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"261","GLIPR2",0.412009146626858,"single_ko_vs_wt",-0.0438601781105952,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"262","ZYX",-0.490219555505096,"single_ko_vs_wt",-0.0541756713353756,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"263","CALCOCO1",0.30293001249844,"single_ko_vs_wt",0.201170713598223,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"264","ATP2B4",-0.463820236972676,"single_ko_vs_wt",-0.0320034569421637,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"265","NDE1",-0.475851403487074,"single_ko_vs_wt",-0.00372177159104581,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"266","ZNF462",-0.48434239670642,"single_ko_vs_wt",0.356539497571958,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","candidate"
"267","RAB6B",-0.286691719695909,"single_ko_vs_wt",0.0399733064435033,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"268","SLC9A3R2",-0.432840782258126,"single_ko_vs_wt",0.0119859247958551,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"269","EIF2D",-0.33303869689696,"single_ko_vs_wt",-0.290503780925057,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"270","APBB1",-0.297231640327766,"single_ko_vs_wt",-0.0357666384134951,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"271","CORO1B",-0.299977317122082,"single_ko_vs_wt",-0.0362881358096345,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"272","ASS1",-0.301037996806809,"single_ko_vs_wt",-0.948689068300421,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","candidate"
"273","CHAMP1",0.328180765854729,"single_ko_vs_wt",-0.321095898151093,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","candidate"
"274","SERPINH1",-0.38003703526757,"single_ko_vs_wt",-0.366185119250591,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"275","ASTE1",-0.229383868247137,"single_ko_vs_wt",0.137894140547608,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"276","RRP8",-0.322023735406287,"single_ko_vs_wt",-0.0545739647032875,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"277","KMT2B",0.308291688409238,"single_ko_vs_wt",-0.242641134911906,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"278","ZNF22",-0.345970723255647,"single_ko_vs_wt",-0.767085850300301,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"279","PPP2R1B",-0.345287059762413,"single_ko_vs_wt",0.211929109520675,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"280","FAM73B",0.32295859824551,"single_ko_vs_wt",-0.198946397985335,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"281","CENPV",0.252394639982651,"single_ko_vs_wt",-0.192713924606977,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"282","SDK2",-0.286152883137611,"single_ko_vs_wt",0.138215581552721,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"283","ENDOG",0.438952447647821,"single_ko_vs_wt",0.140877165409439,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"284","INPP5F",0.285946307422829,"single_ko_vs_wt",-0.0605792235246803,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"285","ATAD5",0.243383926251521,"single_ko_vs_wt",0.101843039434815,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"286","LCMT1",-0.242730065301686,"single_ko_vs_wt",0.0191724545779266,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"287","SLF2",0.289261361900635,"single_ko_vs_wt",0.0360283309248999,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"288","CAV1",0.338303164556585,"single_ko_vs_wt",-0.522457616432302,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","candidate"
"289","GDI2",-0.261304821235754,"single_ko_vs_wt",0.120318804737686,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"290","KIN",-0.279746201899144,"single_ko_vs_wt",0.0752821198020683,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"291","RNF141",-0.293778366953134,"single_ko_vs_wt",0.173102229715383,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"292","RHEB",-0.28619242134592,"single_ko_vs_wt",-0.344128990099257,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"293","ARL6IP5",-0.273394189835045,"single_ko_vs_wt",0.0645778683959293,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"294","ACAD9",-0.244230468366023,"single_ko_vs_wt",-0.044590735185988,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"295","SNX17",-0.374399615932376,"single_ko_vs_wt",0.406471639096026,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","candidate"
"296","CMC4",0.414021957911466,"single_ko_vs_wt",0.108729238796869,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"297","MARC2",-0.423920760274502,"single_ko_vs_wt",-0.389999921502501,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"298","CDC123",-0.413880635653722,"single_ko_vs_wt",0.384881305558949,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","candidate"
"299","TUBGCP2",0.269346645244777,"single_ko_vs_wt",-0.125080589056971,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"300","NADSYN1",-0.274753617177772,"single_ko_vs_wt",-0.16197786006272,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"301","RMDN3",0.318105619168442,"single_ko_vs_wt",0.0153961259458875,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"302","AZI2",-0.234013627296591,"single_ko_vs_wt",-0.0868025274566868,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"303","PRPF19",-0.290827408812238,"single_ko_vs_wt",0.060559654001441,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"304","CTTN",-0.325468679300965,"single_ko_vs_wt",-0.12335077987764,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"305","PARVB",-0.461756733500529,"single_ko_vs_wt",0.0985248027256169,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"306","PHF21A",-0.327518104062875,"single_ko_vs_wt",-0.0232512060861261,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"307","ARL2BP",0.252286355666147,"single_ko_vs_wt",0.148379742490679,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"308","MLF1",-0.381730589118686,"single_ko_vs_wt",0.533440327396754,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","candidate"
"309","METAP2",0.42293277041896,"single_ko_vs_wt",-0.22417229276839,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","candidate"
"310","TERF2",0.252842727615203,"single_ko_vs_wt",0.00727191217825762,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"311","ETHE1",-0.38012974419112,"single_ko_vs_wt",0.224324254364255,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","candidate"
"312","STAT5B",-0.288730629514404,"single_ko_vs_wt",-0.172348611492279,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"313","DEPDC7",-0.473385988604107,"single_ko_vs_wt",0.150148085623524,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","candidate"
"314","MOCS1",-0.255075835002565,"single_ko_vs_wt",-0.236012170249591,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"315","MCC",-0.347445429185171,"single_ko_vs_wt",-0.186925432145735,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"316","SLC22A23",-0.302040388116865,"single_ko_vs_wt",-0.107528542339914,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"317","ZBED1",-0.317311457604266,"single_ko_vs_wt",-0.0923772995884846,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"318","ARHGAP1",-0.251785463558125,"single_ko_vs_wt",-0.010250461227109,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"319","PYGL",-0.268302092589565,"single_ko_vs_wt",0.14215584905272,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"320","CTNND1",-0.243216577947113,"single_ko_vs_wt",0.0527329849862959,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"321","RAD23A",0.310686650430839,"single_ko_vs_wt",0.232078418104759,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
"322","LIMD2",-0.321590049990693,"single_ko_vs_wt",-0.250779444543312,"double_ko_vs_wt","double_ko_vs_wt_against_single_ko_vs_wt","no hit"
